game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward,train_iteration
2,1,2,3,8.77783755285808,6.8698071443560496,-1.3467146776374996,-1.287473432526869,2140
2,10,2,3,7.594649440654142,3.963845078355422,-2.0471214762666663,-0.6897319869804613,2140
2,100,2,3,7.17490117311242,11.696631779490309,-3.326942399245833,-0.6982280839930617,2140
2,11,2,3,6.465225936635996,10.603238289775,-4.836824088508333,1.1300279691753587,2140
2,12,2,3,6.242873439383615,7.5202866956981245,-3.617527402279167,1.328724095042247,2140
2,13,2,3,10.450160990409934,5.299659665349096,1.6440722465708328,-2.439133656307912,2140
1,14,2,3,5.355403332462652,11.116757571005218,-8.38433430242353,4.761503041345823,2140
2,15,2,3,8.887891562436563,7.359097909191269,-0.5548151612083334,-1.2015581918810134,2140
2,16,2,3,8.23860295810392,5.674618558804059,-2.8887108041291665,-0.5868010956416189,2140
2,17,2,3,8.20385747275382,9.426790190977393,-3.853993943075,-0.2334975340836157,2140
2,18,2,3,5.573134087068996,10.15697695313195,-4.6331041003583335,1.0231116791545465,2140
2,19,2,3,8.041734069177002,7.773095921852824,-1.9730005309791665,-0.3099115732926236,2140
2,2,2,3,8.124493440600828,14.26968225574229,-2.520034736720833,-0.7689420557072117,2140
1,20,2,3,3.7415118028223096,5.6122677042334645,-54.6484601976,41.45245953166745,2140
2,21,2,3,8.664901421401133,11.07934825211261,-4.153799084437499,-0.5587243466646304,2140
2,22,2,3,6.13034399401652,6.275222507899197,-3.208314741595833,0.2065575604395718,2140
1,23,2,3,5.748526780968542,7.07601720063482,-9.315195829492856,6.086297437470161,2140
2,24,2,3,12.53855854801864,11.81530669527507,4.879969053929167,-3.0051859062720747,2140
2,25,2,3,5.873283133129789,6.915776308081958,-5.353449249754166,1.512914531425037,2140
2,26,2,3,7.726818350914851,3.2344361065779723,-1.3924591246791664,-0.8140589395342609,2140
2,27,2,3,13.5606584036258,3.9246144668345977,3.8182611955833337,-3.4149500229216705,2140
