game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,7073,1,3,11.35803418797162,7.87122042092044,5.1116905927,-2.184046695174036
