game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,7063,1,3,7.315155286909671,7.91352972356144,1.2793349287499998,0.5171455915978914
