game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward,train_iteration
2,1,2,2,3.6728582274134265,5.027709964973307,-0.4147938900833336,4.038910113953061,470
2,10,2,2,9.259368879915096,7.038904366153582,0.5598292659833334,-1.241091217562955,470
2,100,2,2,5.44034510000382,6.262743332080032,-0.1774710581083332,1.6479980899610995,470
1,11,2,2,6.837927283669893,12.229273737972711,-5.334801669777273,3.6191783613451833,470
2,12,2,2,7.183759526341366,8.602844194962259,2.933591386958333,-0.0327015328591043,470
1,13,2,2,6.4525502878974095,7.165843574139807,-11.692455113433333,8.991564056828329,470
1,14,2,2,8.607007791628115,10.898513315971249,-1.8369736284809528,1.7203950830113302,470
2,15,2,2,9.862272788877924,9.610508529968463,2.0894319241541663,-1.6663106428182717,470
2,16,2,2,8.564893745376896,7.528605304160719,4.92195902885,-1.7285662342053174,470
2,17,2,2,9.983401152281363,10.944374988928075,4.206497420558333,-1.8977986642806324,470
1,18,2,2,8.013925672548664,9.02803980738723,-54.6484601976,40.88581623833664,470
1,19,2,2,8.906623962668817,8.512401541699823,-4.8406172338875,2.958216541109402,470
2,2,2,2,5.14600732686401,8.240264074064429,0.3627490318291665,2.0278592558760478,470
2,20,2,2,9.187504359203308,7.009777131572547,1.6719805723166663,-1.2599266821666302,470
2,21,2,2,10.046404448223791,9.139719833061733,7.282087432475,-2.3029251377629723,470
2,22,2,2,5.150223569519827,4.221212192979907,-1.152928721333333,1.891699915674904,470
2,23,2,2,8.354977576816859,7.473869216919695,5.289511394633334,-1.4610091010134187,470
2,24,2,2,8.67362227377725,8.219536336019601,3.9174534324,-1.5107024227058945,470
2,25,2,2,10.050707428289323,7.171938801231558,5.405382339391667,-2.294321619065889,470
2,26,2,2,8.588929421238959,9.634834091590644,2.5444983074041665,-1.112117205071253,470
2,27,2,2,7.746812494829053,4.940781462706174,2.034862275920833,-1.2062731717683823,470
2,28,2,2,9.058544364855866,6.731200591223733,5.444150672266666,-1.4009178612719484,470
2,29,2,2,8.589296445295926,8.741375851062989,3.957420784566666,-1.8271996185899504,470
2,3,2,2,6.710388602091901,10.096628006073209,-2.51860015375,1.3151856474074368,470
2,30,2,2,8.596898620346684,7.394602615555246,4.670275642187501,-1.4943389691880338,470
2,31,2,2,7.188397369883963,9.127258364983142,2.3883884137958336,0.6280353146633861,470
2,32,2,2,5.159036743628295,4.027560506941112,1.0740956786125,2.5728306992195766,470
2,33,2,2,6.598698763350106,8.637462128062998,0.3456421056874998,1.1078261674894208,470
2,34,2,2,6.7997724301254925,7.819553725769229,2.454301130233333,-0.1355671844410911,470
2,35,2,2,9.209200692336236,6.82601903123479,2.9982503904791664,-1.1777355068559523,470
2,36,2,2,11.09387513918409,3.974920237452552,8.140846926904167,-2.6997322621883337,470
2,37,2,2,7.887273162248224,8.711409211542545,3.374003106320833,-1.061223317717771,470
1,38,2,2,7.004681930159328,10.968769063301888,-3.71023341664,3.3857821270199984,470
2,39,2,2,8.348468396147009,7.537226302811887,1.6612370651208332,-0.1391831520911661,470
2,4,2,2,11.675231472518126,3.2423696981370704,9.021971157575,-2.9330591397206613,470
2,40,2,2,6.469851937662912,8.565941094486991,2.230306335058333,0.5900690293445748,470
2,41,2,2,5.659845418238953,5.2567205442105776,1.5873699150458334,1.051164730271918,470
2,42,2,2,4.424339200485691,5.156248014799537,-0.3089761162500002,3.9665200535525664,470
2,43,2,2,10.50756528774611,7.519691494822498,2.9184109186541662,-1.8117588844093284,470
2,44,2,2,9.866583660237964,13.209803246225997,0.1401619498166667,-0.6343028748925241,470
2,45,2,2,8.289486646972295,8.224098496762217,3.1789066860749995,-0.7632866244469397,470
2,46,2,2,10.372000828685406,8.81511199891985,6.9938022650125005,-2.444516905380787,470
1,47,2,2,8.724525542539205,12.712887098536704,-5.348170456419999,3.0680555072122857,470
2,48,2,2,9.566630151662896,8.327273916348853,4.280292758866666,-1.5719736233580834,470
2,49,2,2,6.508920518735927,9.31102433648703,1.6776184397083334,0.7625733381376261,470
2,5,2,2,6.905248954128299,8.239917411171449,1.0207177338666664,0.2186213660281812,470
1,50,2,2,2.732630254015421,4.179581058099844,-9.761268575750002,10.449824498219408,470
2,51,2,2,6.933260158358479,3.3192722481647032,3.7666937144458337,-0.4080896528178779,470
2,52,2,2,9.474235059028109,7.453824512463754,2.2215518879875003,-0.7928502419540046,470
2,53,2,2,10.80476794238295,4.802766950008298,6.12120572,-2.403796234246064,470
2,54,2,2,9.487094809833252,8.669151300217672,1.5646070805958334,-1.3573315771579264,470
2,55,2,2,6.165407959885706,9.536407536256824,0.0735090667208335,1.509758914846138,470
2,56,2,2,11.051180080762167,10.28588048533984,4.9653581367875,-2.859362866923737,470
2,57,2,2,7.200708111385036,4.465287639602862,1.2028889236416669,-0.6088963747726989,470
2,58,2,2,5.641613886855416,5.885011420409687,-0.1910860072624999,1.8947989776909568,470
2,59,2,2,12.035301007277033,7.948686939867248,9.152394577820834,-2.8986525392062625,470
1,6,2,2,7.15924344974176,8.295513916562296,-3.00266031257,2.9279723235285875,470
2,60,2,2,9.692108211240898,5.5829729595915865,4.019666395908334,-1.698813509587105,470
2,61,2,2,9.266712056343634,7.620983796754366,6.144629891825001,-2.0104129324067634,470
2,62,2,2,6.078622404016272,6.865819036061073,1.7090337141749998,0.8039436518677343,470
2,63,2,2,8.299311083021209,8.692958637239032,5.283873185429167,-1.639123547228592,470
2,64,2,2,8.926862684123323,9.936407350575712,0.3146856027041666,-0.4474000951111456,470
2,65,2,2,14.047006297009553,5.188860038467678,9.876896406704166,-3.3102790331151373,470
2,66,2,2,8.297791422483854,4.547671466350333,2.3451859936250004,-0.7987080459626617,470
2,67,2,2,5.165319735179456,7.816813848180101,1.2254162226833334,2.171956689532061,470
2,68,2,2,8.453176121587466,13.093138135041611,2.849723185433333,-0.9587158861167904,470
1,69,2,2,6.393286557843184,5.9617216023781685,-19.992557210033336,18.71624337885761,470
2,7,2,2,9.266979507237297,6.895911784919448,4.382817374783333,-1.9105980536953664,470
1,70,2,2,8.79071596603356,10.805800375382931,-6.50570289497,4.357924549361665,470
2,71,2,2,9.000852219074142,7.090567778853919,3.567232324229167,-0.9160974269253356,470
2,72,2,2,8.077076191682648,7.936401029533862,3.1055734464291667,-0.6480528309333045,470
2,73,2,2,10.744633740840372,10.660509119864471,3.3886524066291663,-2.2595091812906483,470
2,74,2,2,11.396450017538797,3.639964204728054,6.117459001129166,-2.487614141981801,470
2,75,2,2,5.638344757011612,7.385862912004231,0.4028314359166665,1.4849213066719509,470
2,76,2,2,8.089072693598018,5.942206822582165,4.079458153008333,-1.4500972488877295,470
2,77,2,2,7.897543622694777,9.415391418238707,2.8961531808916665,-1.2231038886969456,470
2,78,2,2,4.045327069824437,5.308254878064621,-1.0544220804666664,3.4030969022216646,470
2,79,2,2,6.672833099742149,5.167623082052669,3.97837081615,-0.3468558207201812,470
2,8,2,2,10.281595240710969,11.792314894669998,3.0323826480166667,-2.6160116426559274,470
2,80,2,2,6.163411124030437,10.626030011474263,1.9444659908208333,0.5513342834144458,470
2,81,2,2,6.765353832063869,11.69425727046236,3.090045160770833,-0.0396033226261604,470
