game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,63,2,2,5.815446155598271,8.519258601487534,-5.351608296679167,1.5256324296574608
