game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,3800,1,2,8.317788087034883,10.440843360964095,2.1224521362750006,0.33282980168605053
