game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
1,4430,1,2,5.217038826916582,6.142412891504689,-8.3122800719125,7.619174914098912
