game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,47,2,1,6.535517217687581,4.700982797905881,-0.6399394714875002,0.3167707609373848
