game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,45,2,1,9.422804783241917,5.643906691272352,-2.0804183357499997,-1.417083355187491
