game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,21,2,1,4.261447465444848,4.877602520774974,-0.07717520122916703,3.839483710383522
