game_stats,"{'game_result': 1, 'game_id': 2, 'mr_x_agent': 2, 'cop_agent': 1}"
rounds_stats,"{0: {'mr_x_avg_distance_to_cop': 2.7748517734455866, 'avg_distance_between_cops': 5.377936881542583}, 1: {'mr_x_avg_distance_to_cop': 2.5694013108331233, 'avg_distance_between_cops': 5.894144522283677}, 2: {'mr_x_avg_distance_to_cop': 3.4037008503093262, 'avg_distance_between_cops': 5.464985704219043}, 3: {'mr_x_avg_distance_to_cop': 3.05409255338946, 'avg_distance_between_cops': 3.9240959812916367}, 4: {'mr_x_avg_distance_to_cop': 2.1595695548730247, 'avg_distance_between_cops': 3.9240959812916367}, 5: {'mr_x_avg_distance_to_cop': 2.6666666666666665, 'avg_distance_between_cops': 3.64269164289302}, 6: {'mr_x_avg_distance_to_cop': 2.720759220056127, 'avg_distance_between_cops': 3.3839144678161843}, 7: {'mr_x_avg_distance_to_cop': 3.4577934036987856, 'avg_distance_between_cops': 1.8251407699364424}, 8: {'mr_x_avg_distance_to_cop': 1.4714045207910316, 'avg_distance_between_cops': 1.8251407699364424}, 9: {'mr_x_avg_distance_to_cop': 1.4714045207910316, 'avg_distance_between_cops': 2.23606797749979}, 10: {'mr_x_avg_distance_to_cop': 1.5500938466242948, 'avg_distance_between_cops': 1.618033988749895}, 11: {'mr_x_avg_distance_to_cop': 1.804737854124365, 'avg_distance_between_cops': 1.618033988749895}}"
