game_stats,"{'game_result': 2, 'game_id': 3, 'mr_x_agent': 2, 'cop_agent': 2}"
rounds_stats,"{1: {'mr_x_avg_distance_to_cop': 4.943362227976973, 'avg_distance_between_cops': 5.608058350989902}, 2: {'mr_x_avg_distance_to_cop': 6.300869938747447, 'avg_distance_between_cops': 5.41547594742265}, 3: {'mr_x_avg_distance_to_cop': 6.9418237720150175, 'avg_distance_between_cops': 6.08504366272913}, 4: {'mr_x_avg_distance_to_cop': 6.921903242109352, 'avg_distance_between_cops': 5.32842712474619}, 5: {'mr_x_avg_distance_to_cop': 5.501642581026309, 'avg_distance_between_cops': 5.41547594742265}, 6: {'mr_x_avg_distance_to_cop': 6.568769819979245, 'avg_distance_between_cops': 6.516379626418065}, 7: {'mr_x_avg_distance_to_cop': 6.780883360970183, 'avg_distance_between_cops': 6.155061032260381}, 8: {'mr_x_avg_distance_to_cop': 7.038975198746672, 'avg_distance_between_cops': 6.22811630949999}, 9: {'mr_x_avg_distance_to_cop': 6.264656256623468, 'avg_distance_between_cops': 6.994156910889943}, 10: {'mr_x_avg_distance_to_cop': 6.181512325677887, 'avg_distance_between_cops': 6.8492678180810636}, 11: {'mr_x_avg_distance_to_cop': 6.377546050473036, 'avg_distance_between_cops': 6.697811566101118}, 12: {'mr_x_avg_distance_to_cop': 7.632374514628857, 'avg_distance_between_cops': 7.072510139298384}, 13: {'mr_x_avg_distance_to_cop': 6.456638779174674, 'avg_distance_between_cops': 7.527692569068709}, 14: {'mr_x_avg_distance_to_cop': 5.50583232406228, 'avg_distance_between_cops': 7.086490623369276}, 15: {'mr_x_avg_distance_to_cop': 5.839165657395614, 'avg_distance_between_cops': 6.9368940709667255}, 16: {'mr_x_avg_distance_to_cop': 6.470230172604945, 'avg_distance_between_cops': 7.75874848609342}, 17: {'mr_x_avg_distance_to_cop': 7.200676076968576, 'avg_distance_between_cops': 6.0}, 18: {'mr_x_avg_distance_to_cop': 6.95877097067752, 'avg_distance_between_cops': 6.08504366272913}, 19: {'mr_x_avg_distance_to_cop': 7.4598563979109676, 'avg_distance_between_cops': 6.0}, 20: {'mr_x_avg_distance_to_cop': 6.83370895901015, 'avg_distance_between_cops': 4.58113883008419}, 21: {'mr_x_avg_distance_to_cop': 5.7950549357115015, 'avg_distance_between_cops': 6.5}, 22: {'mr_x_avg_distance_to_cop': 5.760036629760172, 'avg_distance_between_cops': 7.535533905932738}, 23: {'mr_x_avg_distance_to_cop': 5.442991260511181, 'avg_distance_between_cops': 8.031128874149275}}"
