game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
1,30,1,2,6.9887624162584885,10.054579591738229,-12.951641352760001,9.464049809726323
