game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward,train_iteration
1,1,1,1,4.388100009183577,6.141599280688324,-19.54232375653333,17.91120003400241,410
2,10,1,1,3.9693203849732743,2.29617581234506,0.7774765121333331,5.32222477031815,410
2,100,1,1,4.09149196434433,1.8913081553936808,0.6910074838791663,3.934096482287098,410
1,11,1,1,5.137799092631317,8.974600122573563,-13.2789568542,12.13165152163711,410
2,12,1,1,3.9607483062411206,2.3314321194285736,1.1998679479249998,6.376282315020291,410
2,13,1,1,4.27446514815865,3.9562191381858143,0.3157938408124995,5.0813665461256,410
2,14,1,1,4.384318605356422,2.6015237813803327,0.8596401620291664,5.513285548739989,410
1,15,1,1,4.014956451871958,4.24838771586112,-4.019894701991304,8.237856433749283,410
2,16,1,1,3.542137339844056,2.618833420361001,-0.7111920137958334,5.5960524023178655,410
2,17,1,1,4.7169062036010585,2.633887500395883,1.1371205779125,4.068265852458212,410
2,18,1,1,4.0024022908604495,2.736586290913053,0.8418135124333332,5.114833436691906,410
1,19,1,1,6.340871103535033,4.198324108201272,-2.792121251515385,4.526763474828639,410
2,2,1,1,4.536872365691134,2.2573222635173447,1.3574208730458333,5.026308240310581,410
2,20,1,1,4.81109914439067,3.058051661991689,1.1198783942875,4.244564745500924,410
2,21,1,1,4.243086834600682,2.4937752393258283,0.8332011373708331,5.525800862116632,410
1,22,1,1,3.2905368209381045,2.869412235105437,-4.33261210413,8.939932677952825,410
2,23,1,1,4.755513870901576,3.470271745024931,1.4682416427208336,4.16323054504333,410
2,24,1,1,5.347357658891639,2.7526357304784104,1.8775763261125,3.0952700737162115,410
1,25,1,1,5.282000665966134,4.869311543228373,-3.2838541870058826,6.459634422121987,410
2,26,1,1,5.086289101412794,2.642899099706686,2.4963782018833336,4.062850048197734,410
1,27,1,1,4.284864729682069,2.1934300367889823,-2.801283250047826,7.525269855215178,410
1,28,1,1,3.902734644166456,8.354101966249685,-54.6484601976,48.66666666666666,410
1,29,1,1,3.200003803238981,2.92796124869374,-8.4618844907875,9.0594959894327,410
2,3,1,1,4.081666865249304,3.1987139723936955,0.6619158796458331,5.400463252150168,410
2,30,1,1,3.6841368460037383,2.8577361060147144,0.3597752408999997,6.219015466600297,410
2,31,1,1,3.651877774360681,2.687562834866077,0.6492324507499996,6.295511299202137,410
2,32,1,1,4.505723393670505,2.779603263367649,1.302597636208333,5.294803374855114,410
1,33,1,1,5.011217816825505,4.210239049482942,-7.4096207238875005,9.134981178304376,410
1,34,1,1,3.671701075856725,5.00557123811336,-8.7415467805875,10.282703971088608,410
2,35,1,1,2.943263330967824,2.8537063618057323,-0.341542994529167,5.695221992153186,410
1,36,1,1,6.293276465336617,7.867571067777746,-9.765533357466667,9.877213668936122,410
1,37,1,1,4.334402559944591,4.242041508530063,-5.082754920135715,7.619812028053839,410
2,38,1,1,3.8459956046699753,2.0876484568033944,0.8250454354624998,5.825021612853736,410
2,39,1,1,4.498278220810513,2.3760186704951387,1.3078472992875,4.610621100742212,410
2,4,1,1,3.349425605017121,3.509730644794745,-0.1165084061541668,6.412413851068486,410
2,40,1,1,3.8838376960731433,3.3470058285662154,0.1317478075875001,5.574712196197146,410
