game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,1276,2,2,6.2988464986793735,8.079006837501291,-4.733832968591667,2.9631188223211677
