game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,533,2,2,8.102427851671662,10.909349229835568,-0.6573974765791664,-0.4042442596326621
