game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,2688,2,2,5.4094442995589604,6.50701954582519,-2.87926009355,2.6509664695021904
