game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,8196,2,2,5.187625333070643,4.995266272780733,-4.378941297491667,2.142768659642279
