game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
1,2281,2,1,3.2821883862867196,6.099962671836844,-12.96663149856,14.002019443187995
