game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward,train_iteration
2,1,3,3,4.810185797225734,4.0532987692603895,0.8163702434916669,3.1434571323269367,120
2,10,3,3,5.127759239063066,8.725020197832892,1.5054336223000002,2.171660580983424,120
2,11,3,3,8.047802387750293,12.272069919896262,2.481735623783333,-0.7428108954216047,120
2,12,3,3,8.787835024398872,6.796383901070025,3.76021008515,-0.8413006998145963,120
2,13,3,3,11.152229468712216,6.571478788732418,6.81616042265,-2.789809310258576,120
2,14,3,3,10.065130848138784,11.028926888414867,7.053650667725001,-2.1962247088828524,120
2,15,3,3,6.223422953578873,7.48764616864081,1.332194420070833,1.5533086354668495,120
2,16,3,3,7.532921822500751,6.83654023586499,3.791337066604167,-0.7256970627818293,120
1,17,3,3,7.597215424227277,9.355734380824112,-28.82672076565,22.4238415870986,120
2,18,3,3,10.34498846760088,6.139377884325033,6.6358263719375,-2.013533619850527,120
2,19,3,3,7.145385906870029,9.130876582324932,1.77405702975,-0.3994718351084171,120
2,2,3,3,6.1812096815537565,10.032266414899548,2.4731492193625,0.2874298430895913,120
2,20,3,3,6.245210357724486,4.687946374572932,1.9757538985708327,1.147378052357435,120
2,21,3,3,4.844597523687129,6.39809413423965,0.9448400555166668,2.9856101514213846,120
2,22,3,3,8.840102601872896,5.393662938782441,5.036529549725,-1.741696777107773,120
2,23,3,3,4.304494866417457,5.602946038918134,0.07472402455,3.7163939384641935,120
2,24,3,3,6.759677229911916,11.317529311246084,2.4624607270708334,0.0556302726391855,120
2,25,3,3,5.376571720602063,5.713052404251137,2.2265699648375,1.4139627458757111,120
2,26,3,3,5.898021461467599,6.67648975382856,0.925200763375,2.260246027492508,120
2,27,3,3,8.606425273500774,5.382128003281253,5.457839827433333,-1.89757947376828,120
2,28,3,3,4.76382563826488,6.314043867808167,0.0967934421833335,2.583981979541341,120
1,29,3,3,7.083731547579137,6.980400905802901,-9.1430476554375,7.499079505367158,120
2,3,3,3,6.9110471525873765,11.394040177739411,1.7749610828041664,1.032393614862026,120
1,30,3,3,5.706300408854653,6.44985888803587,-19.052248982,15.299889745312472,120
2,31,3,3,8.047066504570788,8.530878730090196,2.6472552674250003,0.1760204424907886,120
2,32,3,3,6.425377421028948,7.966569377744775,1.5572070205291668,0.7993096856735061,120
1,33,3,3,6.613243496328165,8.742937871028712,-4.227933004633333,3.728973716360256,120
2,34,3,3,8.610555295378703,9.20240229626465,1.9035605496583332,-0.7042523276206681,120
1,35,3,3,5.20517771068339,5.479214558711744,-3.4341937848222224,4.57721198343071,120
2,36,3,3,7.704788415104136,11.191741021994307,1.4099285306083331,-0.2800114195528691,120
1,37,3,3,8.123933374334817,12.185900061502226,-54.6484601976,45.07304517328728,120
1,38,3,3,7.545413954414314,11.563423148322643,-28.0049813337,20.83666875295678,120
2,39,3,3,8.879761015490182,13.729043749315524,5.951016196383333,-1.932518172099822,120
1,4,3,3,6.5823290991085175,7.4175249484955,-12.2270516036,9.041860572699628,120
2,40,3,3,7.664070477728688,4.9330178039544,3.3617820060625,-0.6155534599306507,120
1,41,3,3,8.380453657493689,12.06897522667212,-4.127324395915,3.533685534464868,120
2,42,3,3,7.481016612369967,10.893343695919905,0.9793368184666664,0.8663699322283479,120
2,43,3,3,8.610916337640605,5.841790396336248,4.095952335325,-1.0141039323066512,120
2,44,3,3,7.620782794540429,8.733585086049262,3.3574746785500005,-1.011168912791114,120
2,45,3,3,4.978619431477873,4.017250337856518,1.3164902982166666,2.560379262690482,120
2,46,3,3,5.958343920165556,7.610638684225769,0.5256141747125,0.9868661619084792,120
2,47,3,3,7.102556224176939,3.897147150204322,2.863336903370833,0.8164373945818717,120
2,48,3,3,4.427509899059949,6.389490613605702,0.0757795742666666,2.883626088355705,120
2,49,3,3,8.856229520851848,4.555870383936687,5.591654884529167,-1.5640128019182402,120
2,5,3,3,5.128196653331046,4.522547845875501,0.8160807900749999,1.867953740746697,120
2,50,3,3,9.909236883930667,6.976045934772425,7.3670022126541665,-2.115429033892074,120
2,6,3,3,6.961361314199391,8.145780271947427,0.3975578393999998,0.9565679191511274,120
1,7,3,3,5.711738935394181,7.546370192674989,-12.52820046604,10.268495693054623,120
1,8,3,3,5.091120099742176,5.833904511881269,-54.6484601976,40.91588660028712,120
2,9,3,3,9.90883034618514,5.354453828890075,6.1863581679875,-2.1999256965963454,120
