game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
1,21,2,1,3.901099532437182,3.1993288382781806,-9.562304550850001,10.843854345570326
