game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
1,72,2,1,3.7578164152239655,4.834903060915205,-11.998769271866669,11.598565422445825
