game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
1,23,2,1,1.657282964772175,3.02260824598843,-10.113840461040002,11.545839536151357
