game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,7945,1,1,4.516237274374067,3.7939526243606756,0.27840974540416646,5.229214782733166
