game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,9868,1,1,5.711199472011359,3.7163741586057593,0.18818256369999956,3.79927627673714
