game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,5424,1,1,4.7224237480962215,2.8834356504571375,1.5189241902416668,5.262167973930009
