game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,27,1,2,11.421402531774556,5.4121739810533285,9.3602496686375,-2.6108025844958913
