game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,52,1,2,11.184149855757072,6.116953662589761,7.977136097920834,-2.631023885059824
