game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,29,1,2,12.804470188454317,8.370396772817484,8.879616886625,-3.56904249603585
