game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,45,1,2,11.800890780985071,6.462343167189033,8.306649312108334,-2.0525308916082854
