game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,39,1,2,9.829150683819698,3.92128499229921,6.325199774933334,-0.9516704436903103
