game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,19,1,2,10.612201106075322,9.759934101399496,0.23666563875416666,-2.4743530650347627
