game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
1,2,2,1,7.733932594947971,8.16592849001438,-5.56050225535,4.663997593976573
