game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
1,1,2,1,7.6730854288766865,8.279432919681769,-4.185126915547059,3.9145872903289964
