game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,3,1,1,4.487511944693111,2.8883257804459284,0.9568234014000002,5.269323012563328
