game_result,game_id,mr_x_algo,cop_algo,mr_x_avg_distance_to_cop,avg_distance_between_cops,mr_x_avg_reward,cops_avg_reward
2,4,1,1,4.6336996800808485,2.3889932488463725,1.4900305815500001,4.690189686298112
